hour,year,month,weekday,workingday,feriado,count,Nhumidity,Nwindspeed,Ntemp,Ntermic_sens,clima_1,clima_2,clima_3,season_2,season_3,season_4
1,1,8,6,0,0,122,0.84,0.22803508771929823,0.7142857142857143,0.7121,1,0,0,0,1,0
2,1,8,6,0,0,84,0.84,0.15786140350877195,0.7142857142857143,0.7121,1,0,0,0,1,0
3,1,8,6,0,0,30,0.84,0.15786140350877195,0.7142857142857143,0.7121,1,0,0,0,1,0
4,1,8,6,0,0,13,0.79,0.22803508771929823,0.7142857142857143,0.6969999999999998,1,0,0,0,1,0
5,1,8,6,0,0,17,0.84,0.26318070175438596,0.6938775510204082,0.6667000000000001,1,0,0,0,1,0
6,1,8,6,0,0,49,0.84,0.26318070175438596,0.6938775510204082,0.6667000000000001,1,0,0,0,1,0
7,1,8,6,0,0,67,0.77,0.19300701754385965,0.7142857142857143,0.6969999999999998,1,0,0,0,1,0
8,1,8,6,0,0,181,0.72,0.22803508771929823,0.7346938775510204,0.7273000000000001,1,0,0,0,1,0
9,1,8,6,0,0,278,0.65,0.26318070175438596,0.7755102040816326,0.7576,1,0,0,0,1,0
10,1,8,6,0,0,396,0.57,0.22803508771929823,0.8163265306122448,0.7727,1,0,0,0,1,0
11,1,8,6,0,0,470,0.47,0.29820877192982453,0.8571428571428571,0.8030000000000002,1,0,0,0,1,0
12,1,8,6,0,0,547,0.4,0.42104210526315794,0.8571428571428571,0.7879,1,0,0,0,1,0
13,1,8,6,0,0,527,0.42,0.3508684210526316,0.8775510204081632,0.8181999999999999,1,0,0,0,1,0
14,1,8,6,0,0,472,0.4,0.45618771929824564,0.8775510204081632,0.8030000000000002,1,0,0,0,1,0
15,1,8,6,0,0,489,0.42,0.4912157894736842,0.8775510204081632,0.8181999999999999,1,0,0,0,1,0
16,1,8,6,0,0,450,0.39,0.3508684210526316,0.8979591836734694,0.8181999999999999,1,0,0,0,1,0
17,1,8,6,0,0,492,0.37,0.3508684210526316,0.8775510204081632,0.7879,1,0,0,0,1,0
18,1,8,6,0,0,490,0.41,0.3860140350877193,0.8571428571428571,0.7879,1,0,0,0,1,0
19,1,8,6,0,0,397,0.52,0.42104210526315794,0.8163265306122448,0.7727,1,0,0,0,1,0
20,1,8,6,0,0,312,0.52,0.3508684210526316,0.8163265306122448,0.7727,1,0,0,0,1,0
21,1,8,6,0,0,289,0.59,0.29820877192982453,0.7959183673469389,0.7727,1,0,0,0,1,0
22,1,8,6,0,0,269,0.66,0.3333543859649123,0.7551020408163265,0.7273000000000001,1,0,0,0,1,0
23,1,8,6,0,0,222,0.66,0.3508684210526316,0.7551020408163265,0.7273000000000001,1,0,0,0,1,0
0,1,8,0,0,0,153,0.7,0.3333543859649123,0.7346938775510204,0.6969999999999998,1,0,0,0,1,0
1,1,8,0,0,0,87,0.7,0.29820877192982453,0.7346938775510204,0.6969999999999998,1,0,0,0,1,0
2,1,8,0,0,0,73,0.7,0.3508684210526316,0.7346938775510204,0.6969999999999998,1,0,0,0,1,0
3,1,8,0,0,0,41,0.74,0.29820877192982453,0.7142857142857143,0.6969999999999998,1,0,0,0,1,0
4,1,8,0,0,0,14,0.74,0.29820877192982453,0.7142857142857143,0.6969999999999998,1,0,0,0,1,0
5,1,8,0,0,0,19,0.74,0.29820877192982453,0.7142857142857143,0.6969999999999998,1,0,0,0,1,0
6,1,8,0,0,0,19,0.79,0.29820877192982453,0.7142857142857143,0.6969999999999998,1,0,0,0,1,0
7,1,8,0,0,0,68,0.74,0.3508684210526316,0.7346938775510204,0.7121,1,0,0,0,1,0
8,1,8,0,0,0,108,0.66,0.3860140350877193,0.7551020408163265,0.7273000000000001,1,0,0,0,1,0
9,1,8,0,0,0,229,0.59,0.42104210526315794,0.7959183673469389,0.7727,1,0,0,0,1,0
10,1,8,0,0,0,364,0.59,0.4912157894736842,0.7959183673469389,0.7727,1,0,0,0,1,0
11,1,8,0,0,0,437,0.56,0.4912157894736842,0.8163265306122448,0.7879,1,0,0,0,1,0
12,1,8,0,0,0,491,0.47,0.6140491228070175,0.8571428571428571,0.8030000000000002,1,0,0,0,1,0
13,1,8,0,0,0,523,0.44,0.5438754385964912,0.8775510204081632,0.8181999999999999,1,0,0,0,1,0
14,1,8,0,0,0,526,0.42,0.5438754385964912,0.8979591836734694,0.8484999999999999,1,0,0,0,1,0
15,1,8,0,0,0,450,0.37,0.6140491228070175,0.8979591836734694,0.8181999999999999,1,0,0,0,1,0
16,1,8,0,0,0,421,0.46,0.29820877192982453,0.8163265306122448,0.7576,1,0,0,0,1,0
17,1,8,0,0,0,382,0.46,0.29820877192982453,0.8163265306122448,0.7576,1,0,0,0,1,0
18,1,8,0,0,0,229,0.74,0.15786140350877195,0.6938775510204082,0.6667000000000001,0,0,1,0,1,0
19,1,8,0,0,0,185,0.84,0.26318070175438596,0.6938775510204082,0.6667000000000001,1,0,0,0,1,0
20,1,8,0,0,0,193,0.84,0.12283333333333334,0.6938775510204082,0.6667000000000001,1,0,0,0,1,0
21,1,8,0,0,0,208,0.79,0.12283333333333334,0.7142857142857143,0.6969999999999998,1,0,0,0,1,0
22,1,8,0,0,0,157,0.79,0.10531929824561403,0.7142857142857143,0.6969999999999998,1,0,0,0,1,0
23,1,8,0,0,0,87,0.79,0.19300701754385965,0.7142857142857143,0.6969999999999998,0,1,0,0,1,0
0,1,8,1,1,0,33,0.79,0.0,0.7142857142857143,0.6969999999999998,0,1,0,0,1,0
1,1,8,1,1,0,11,0.79,0.10531929824561403,0.7142857142857143,0.6969999999999998,1,0,0,0,1,0
2,1,8,1,1,0,5,0.79,0.15786140350877195,0.7142857142857143,0.6969999999999998,0,1,0,0,1,0
3,1,8,1,1,0,5,0.79,0.10531929824561403,0.7142857142857143,0.6969999999999998,0,0,1,0,1,0
4,1,8,1,1,0,11,0.74,0.15786140350877195,0.7142857142857143,0.6969999999999998,0,1,0,0,1,0
5,1,8,1,1,0,25,0.79,0.22803508771929823,0.6938775510204082,0.6667000000000001,1,0,0,0,1,0
6,1,8,1,1,0,141,0.79,0.26318070175438596,0.6938775510204082,0.6667000000000001,0,1,0,0,1,0
7,1,8,1,1,0,407,0.7,0.22803508771929823,0.7142857142857143,0.6818000000000001,0,0,1,0,1,0
8,1,8,1,1,0,605,0.79,0.0,0.6938775510204082,0.6667000000000001,0,1,0,0,1,0
9,1,8,1,1,0,276,0.79,0.19300701754385965,0.6938775510204082,0.6667000000000001,0,0,1,0,1,0
10,1,8,1,1,0,213,0.7,0.26318070175438596,0.7346938775510204,0.6969999999999998,1,0,0,0,1,0
11,1,8,1,1,0,260,0.66,0.15786140350877195,0.7551020408163265,0.7273000000000001,1,0,0,0,1,0
12,1,8,1,1,0,285,0.55,0.10531929824561403,0.7755102040816326,0.7273000000000001,0,1,0,0,1,0
13,1,8,1,1,0,289,0.49,0.26318070175438596,0.7959183673469389,0.7424,1,0,0,0,1,0
14,1,8,1,1,0,287,0.46,0.0,0.8163265306122448,0.7576,1,0,0,0,1,0
15,1,8,1,1,0,274,0.46,0.15786140350877195,0.8163265306122448,0.7576,1,0,0,0,1,0
16,1,8,1,1,0,451,0.41,0.12283333333333334,0.836734693877551,0.7576,1,0,0,0,1,0
17,1,8,1,1,0,858,0.41,0.0,0.8163265306122448,0.7424,1,0,0,0,1,0
18,1,8,1,1,0,843,0.41,0.15786140350877195,0.8163265306122448,0.7424,1,0,0,0,1,0
19,1,8,1,1,0,640,0.59,0.22803508771929823,0.7755102040816326,0.7424,1,0,0,0,1,0
20,1,8,1,1,0,457,0.66,0.19300701754385965,0.7551020408163265,0.7273000000000001,1,0,0,0,1,0
21,1,8,1,1,0,317,0.7,0.22803508771929823,0.7346938775510204,0.6969999999999998,1,0,0,0,1,0
22,1,8,1,1,0,207,0.7,0.10531929824561403,0.7346938775510204,0.6969999999999998,1,0,0,0,1,0
23,1,8,1,1,0,113,0.74,0.22803508771929823,0.7142857142857143,0.6969999999999998,1,0,0,0,1,0
0,1,8,2,1,0,47,0.84,0.22803508771929823,0.6938775510204082,0.6667000000000001,1,0,0,0,1,0
1,1,8,2,1,0,18,0.84,0.15786140350877195,0.6938775510204082,0.6667000000000001,1,0,0,0,1,0
2,1,8,2,1,0,13,0.84,0.15786140350877195,0.6938775510204082,0.6667000000000001,1,0,0,0,1,0
3,1,8,2,1,0,6,0.84,0.0,0.6938775510204082,0.6667000000000001,1,0,0,0,1,0
4,1,8,2,1,0,9,0.83,0.15786140350877195,0.6734693877551021,0.6364,1,0,0,0,1,0
5,1,8,2,1,0,36,0.79,0.12283333333333334,0.6938775510204082,0.6667000000000001,1,0,0,0,1,0
6,1,8,2,1,0,179,0.79,0.22803508771929823,0.6938775510204082,0.6667000000000001,0,1,0,0,1,0
7,1,8,2,1,0,502,0.74,0.15786140350877195,0.6938775510204082,0.6667000000000001,0,1,0,0,1,0
8,1,8,2,1,0,705,0.7,0.19300701754385965,0.6938775510204082,0.6515000000000001,0,1,0,0,1,0
9,1,8,2,1,0,327,0.74,0.15786140350877195,0.6938775510204082,0.6667000000000001,0,1,0,0,1,0
10,1,8,2,1,0,250,0.7,0.15786140350877195,0.7346938775510204,0.6969999999999998,0,1,0,0,1,0
11,1,8,2,1,0,214,0.66,0.10531929824561403,0.7551020408163265,0.7273000000000001,0,1,0,0,1,0
12,1,8,2,1,0,283,0.55,0.15786140350877195,0.7959183673469389,0.7576,0,1,0,0,1,0
13,1,8,2,1,0,253,0.52,0.22803508771929823,0.7959183673469389,0.7424,0,1,0,0,1,0
14,1,8,2,1,0,261,0.46,0.0,0.8163265306122448,0.7576,0,1,0,0,1,0
15,1,8,2,1,0,306,0.52,0.0,0.7959183673469389,0.7424,1,0,0,0,1,0
16,1,8,2,1,0,445,0.66,0.3333543859649123,0.7551020408163265,0.7273000000000001,0,0,1,0,1,0
17,1,8,2,1,0,868,0.62,0.15786140350877195,0.7755102040816326,0.7424,0,1,0,0,1,0
18,1,8,2,1,0,814,0.62,0.19300701754385965,0.7551020408163265,0.7121,0,1,0,0,1,0
19,1,8,2,1,0,610,0.66,0.12283333333333334,0.7551020408163265,0.7273000000000001,0,1,0,0,1,0
20,1,8,2,1,0,448,0.7,0.15786140350877195,0.7346938775510204,0.6969999999999998,0,1,0,0,1,0
21,1,8,2,1,0,317,0.74,0.0,0.7142857142857143,0.6969999999999998,0,1,0,0,1,0
22,1,8,2,1,0,224,0.74,0.12283333333333334,0.7142857142857143,0.6969999999999998,1,0,0,0,1,0
23,1,8,2,1,0,138,0.79,0.0,0.7142857142857143,0.6969999999999998,1,0,0,0,1,0
0,1,8,3,1,0,58,0.84,0.0,0.6938775510204082,0.6667000000000001,1,0,0,0,1,0
1,1,8,3,1,0,23,0.79,0.0,0.7142857142857143,0.6969999999999998,1,0,0,0,1,0
2,1,8,3,1,0,6,0.84,0.0,0.6938775510204082,0.6667000000000001,1,0,0,0,1,0
3,1,8,3,1,0,7,0.84,0.0,0.6938775510204082,0.6667000000000001,1,0,0,0,1,0
4,1,8,3,1,0,7,0.84,0.0,0.6938775510204082,0.6667000000000001,1,0,0,0,1,0
5,1,8,3,1,0,43,0.89,0.19300701754385965,0.6734693877551021,0.6364,0,1,0,0,1,0
6,1,8,3,1,0,173,0.84,0.19300701754385965,0.6938775510204082,0.6667000000000001,0,1,0,0,1,0
7,1,8,3,1,0,482,0.84,0.19300701754385965,0.6938775510204082,0.6667000000000001,0,1,0,0,1,0
8,1,8,3,1,0,737,0.72,0.10531929824561403,0.7346938775510204,0.7273000000000001,0,1,0,0,1,0
9,1,8,3,1,0,341,0.66,0.0,0.7551020408163265,0.7273000000000001,0,1,0,0,1,0
10,1,8,3,1,0,214,0.52,0.15786140350877195,0.7959183673469389,0.7424,0,1,0,0,1,0
11,1,8,3,1,0,239,0.52,0.0,0.7959183673469389,0.7424,0,1,0,0,1,0
12,1,8,3,1,0,280,0.52,0.0,0.7959183673469389,0.7424,0,1,0,0,1,0
13,1,8,3,1,0,313,0.52,0.0,0.7959183673469389,0.7424,0,1,0,0,1,0
14,1,8,3,1,0,236,0.52,0.29820877192982453,0.7959183673469389,0.7424,0,1,0,0,1,0
15,1,8,3,1,0,278,0.44,0.22803508771929823,0.836734693877551,0.7576,0,1,0,0,1,0
16,1,8,3,1,0,441,0.49,0.3333543859649123,0.7959183673469389,0.7424,0,1,0,0,1,0
17,1,8,3,1,0,858,0.55,0.3333543859649123,0.7959183673469389,0.7576,0,1,0,0,1,0
18,1,8,3,1,0,862,0.55,0.19300701754385965,0.7755102040816326,0.7273000000000001,0,1,0,0,1,0
19,1,8,3,1,0,686,0.66,0.26318070175438596,0.7551020408163265,0.7273000000000001,1,0,0,0,1,0
20,1,8,3,1,0,500,0.66,0.22803508771929823,0.7346938775510204,0.6969999999999998,1,0,0,0,1,0
21,1,8,3,1,0,381,0.66,0.12283333333333334,0.7346938775510204,0.6969999999999998,1,0,0,0,1,0
22,1,8,3,1,0,233,0.74,0.12283333333333334,0.7142857142857143,0.6969999999999998,1,0,0,0,1,0
23,1,8,3,1,0,136,0.7,0.15786140350877195,0.7142857142857143,0.6818000000000001,1,0,0,0,1,0
0,1,8,4,1,0,67,0.74,0.22803508771929823,0.7142857142857143,0.6969999999999998,1,0,0,0,1,0
1,1,8,4,1,0,28,0.79,0.15786140350877195,0.6938775510204082,0.6667000000000001,1,0,0,0,1,0
2,1,8,4,1,0,14,0.84,0.10531929824561403,0.6938775510204082,0.6667000000000001,1,0,0,0,1,0
3,1,8,4,1,0,6,0.83,0.10531929824561403,0.6734693877551021,0.6364,1,0,0,0,1,0
4,1,8,4,1,0,10,0.89,0.15786140350877195,0.6734693877551021,0.6364,0,1,0,0,1,0
5,1,8,4,1,0,41,0.94,0.0,0.6530612244897959,0.5909,0,1,0,0,1,0
6,1,8,4,1,0,167,0.83,0.19300701754385965,0.6530612244897959,0.6061,1,0,0,0,1,0
7,1,8,4,1,0,475,0.84,0.19300701754385965,0.6938775510204082,0.6667000000000001,0,1,0,0,1,0
8,1,8,4,1,0,698,0.74,0.12283333333333334,0.7142857142857143,0.6969999999999998,1,0,0,0,1,0
9,1,8,4,1,0,353,0.66,0.19300701754385965,0.7551020408163265,0.7273000000000001,1,0,0,0,1,0
10,1,8,4,1,0,205,0.55,0.26318070175438596,0.7959183673469389,0.7576,1,0,0,0,1,0
11,1,8,4,1,0,260,0.44,0.0,0.836734693877551,0.7576,1,0,0,0,1,0
12,1,8,4,1,0,277,0.44,0.12283333333333334,0.836734693877551,0.7576,1,0,0,0,1,0
13,1,8,4,1,0,281,0.41,0.12283333333333334,0.8571428571428571,0.7879,1,0,0,0,1,0
14,1,8,4,1,0,247,0.32,0.26318070175438596,0.8775510204081632,0.7727,1,0,0,0,1,0
15,1,8,4,1,0,267,0.32,0.26318070175438596,0.8775510204081632,0.7727,1,0,0,0,1,0
16,1,8,4,1,0,417,0.39,0.29820877192982453,0.8571428571428571,0.7727,1,0,0,0,1,0
17,1,8,4,1,0,810,0.36,0.29820877192982453,0.8571428571428571,0.7576,1,0,0,0,1,0
18,1,8,4,1,0,811,0.46,0.29820877192982453,0.8163265306122448,0.7576,0,1,0,0,1,0
19,1,8,4,1,0,623,0.55,0.22803508771929823,0.7959183673469389,0.7576,1,0,0,0,1,0
20,1,8,4,1,0,478,0.54,0.3333543859649123,0.6938775510204082,0.6515000000000001,1,0,0,0,1,0
21,1,8,4,1,0,336,0.58,0.19300701754385965,0.6938775510204082,0.6515000000000001,0,1,0,0,1,0
22,1,8,4,1,0,259,0.69,0.26318070175438596,0.6530612244897959,0.6212,0,1,0,0,1,0
23,1,8,4,1,0,156,0.74,0.0,0.6530612244897959,0.6212,1,0,0,0,1,0
0,1,8,5,1,0,85,0.65,0.10531929824561403,0.6938775510204082,0.6515000000000001,1,0,0,0,1,0
1,1,8,5,1,0,41,0.65,0.12283333333333334,0.6938775510204082,0.6515000000000001,1,0,0,0,1,0
2,1,8,5,1,0,20,0.74,0.19300701754385965,0.6938775510204082,0.6667000000000001,1,0,0,0,1,0
3,1,8,5,1,0,9,0.79,0.22803508771929823,0.7142857142857143,0.6969999999999998,0,1,0,0,1,0
4,1,8,5,1,0,7,0.84,0.3333543859649123,0.6938775510204082,0.6667000000000001,0,0,1,0,1,0
5,1,8,5,1,0,33,0.84,0.3333543859649123,0.6938775510204082,0.6667000000000001,0,0,1,0,1,0
6,1,8,5,1,0,44,0.89,0.3508684210526316,0.6326530612244897,0.5758,0,0,1,0,1,0
7,1,8,5,1,0,133,0.89,0.12283333333333334,0.6326530612244897,0.5758,0,0,1,0,1,0
8,1,8,5,1,0,119,0.91,0.19300701754385965,0.6122448979591837,0.5455,0,0,1,0,1,0
9,1,8,5,1,0,220,0.89,0.0,0.6326530612244897,0.5758,0,1,0,0,1,0
10,1,8,5,1,0,193,0.89,0.12283333333333334,0.6530612244897959,0.5909,1,0,0,0,1,0
11,1,8,5,1,0,251,0.79,0.15786140350877195,0.6734693877551021,0.6364,0,0,1,0,1,0
12,1,8,5,1,0,315,0.66,0.42104210526315794,0.7346938775510204,0.6969999999999998,0,1,0,0,1,0
13,1,8,5,1,0,290,0.58,0.42104210526315794,0.7551020408163265,0.7121,0,1,0,0,1,0
14,1,8,5,1,0,307,0.58,0.42104210526315794,0.7551020408163265,0.7121,1,0,0,0,1,0
15,1,8,5,1,0,324,0.52,0.5263614035087719,0.7959183673469389,0.7424,1,0,0,0,1,0
16,1,8,5,1,0,467,0.55,0.3508684210526316,0.7755102040816326,0.7273000000000001,1,0,0,0,1,0
17,1,8,5,1,0,730,0.52,0.3333543859649123,0.7959183673469389,0.7424,1,0,0,0,1,0
18,1,8,5,1,0,640,0.62,0.3508684210526316,0.7551020408163265,0.7121,1,0,0,0,1,0
19,1,8,5,1,0,492,0.62,0.3333543859649123,0.7551020408163265,0.7121,1,0,0,0,1,0
20,1,8,5,1,0,370,0.66,0.3508684210526316,0.7346938775510204,0.6969999999999998,1,0,0,0,1,0
21,1,8,5,1,0,286,0.66,0.29820877192982453,0.7346938775510204,0.6969999999999998,1,0,0,0,1,0
22,1,8,5,1,0,218,0.74,0.3333543859649123,0.7142857142857143,0.6969999999999998,1,0,0,0,1,0
23,1,8,5,1,0,192,0.7,0.3333543859649123,0.7142857142857143,0.6818000000000001,1,0,0,0,1,0
0,1,8,6,0,0,180,0.7,0.3333543859649123,0.6938775510204082,0.6515000000000001,1,0,0,0,1,0
1,1,8,6,0,0,116,0.74,0.26318070175438596,0.6530612244897959,0.6212,1,0,0,0,1,0
2,1,8,6,0,0,85,0.78,0.22803508771929823,0.6326530612244897,0.5909,0,0,1,0,1,0
3,1,8,6,0,0,21,0.83,0.19300701754385965,0.6122448979591837,0.5758,0,0,1,0,1,0
4,1,8,6,0,0,10,0.83,0.12283333333333334,0.6122448979591837,0.5758,1,0,0,0,1,0
5,1,8,6,0,0,11,0.88,0.12283333333333334,0.6122448979591837,0.5606,1,0,0,0,1,0
6,1,8,6,0,0,23,0.88,0.12283333333333334,0.6122448979591837,0.5606,0,1,0,0,1,0
7,1,8,6,0,0,62,0.83,0.10531929824561403,0.6326530612244897,0.5758,1,0,0,0,1,0
8,1,8,6,0,0,162,0.83,0.12283333333333334,0.6530612244897959,0.6061,1,0,0,0,1,0
9,1,8,6,0,0,271,0.79,0.22803508771929823,0.6734693877551021,0.6364,1,0,0,0,1,0
10,1,8,6,0,0,407,0.62,0.10531929824561403,0.7142857142857143,0.6818000000000001,1,0,0,0,1,0
11,1,8,6,0,0,499,0.66,0.19300701754385965,0.7346938775510204,0.6969999999999998,1,0,0,0,1,0
12,1,8,6,0,0,546,0.58,0.26318070175438596,0.7551020408163265,0.7121,1,0,0,0,1,0
13,1,8,6,0,0,569,0.49,0.42104210526315794,0.7959183673469389,0.7424,1,0,0,0,1,0
14,1,8,6,0,0,538,0.49,0.3508684210526316,0.7959183673469389,0.7424,1,0,0,0,1,0
15,1,8,6,0,0,562,0.46,0.3333543859649123,0.7959183673469389,0.7273000000000001,1,0,0,0,1,0
16,1,8,6,0,0,531,0.46,0.3508684210526316,0.7959183673469389,0.7273000000000001,1,0,0,0,1,0
17,1,8,6,0,0,512,0.66,0.42104210526315794,0.7346938775510204,0.6969999999999998,0,0,1,0,1,0
18,1,8,6,0,0,300,0.74,0.3508684210526316,0.6938775510204082,0.6667000000000001,0,1,0,0,1,0
19,1,8,6,0,0,275,0.89,0.12283333333333334,0.6530612244897959,0.5909,0,1,0,0,1,0
20,1,8,6,0,0,160,0.89,0.4912157894736842,0.6530612244897959,0.5909,0,0,1,0,1,0
21,1,8,6,0,0,128,0.89,0.19300701754385965,0.6530612244897959,0.5909,0,1,0,0,1,0
22,1,8,6,0,0,168,0.89,0.19300701754385965,0.6530612244897959,0.5909,0,1,0,0,1,0
23,1,8,6,0,0,163,0.78,0.19300701754385965,0.6530612244897959,0.6061,0,0,1,0,1,0
0,1,8,0,0,0,120,0.73,0.15786140350877195,0.6326530612244897,0.6061,0,1,0,0,1,0
1,1,8,0,0,0,113,0.78,0.15786140350877195,0.6122448979591837,0.5909,1,0,0,0,1,0
2,1,8,0,0,0,86,0.69,0.15786140350877195,0.6326530612244897,0.6061,1,0,0,0,1,0
3,1,8,0,0,0,48,0.73,0.10531929824561403,0.6122448979591837,0.5909,1,0,0,0,1,0
4,1,8,0,0,0,10,0.69,0.10531929824561403,0.6326530612244897,0.6061,1,0,0,0,1,0
5,1,8,0,0,0,10,0.61,0.22803508771929823,0.6326530612244897,0.6212,1,0,0,0,1,0
6,1,8,0,0,0,16,0.65,0.19300701754385965,0.6326530612244897,0.6061,1,0,0,0,1,0
7,1,8,0,0,0,39,0.65,0.15786140350877195,0.6326530612244897,0.6061,1,0,0,0,1,0
8,1,8,0,0,0,119,0.54,0.26318070175438596,0.6530612244897959,0.6212,1,0,0,0,1,0
9,1,8,0,0,0,217,0.48,0.26318070175438596,0.6938775510204082,0.6515000000000001,1,0,0,0,1,0
10,1,8,0,0,0,328,0.51,0.19300701754385965,0.6938775510204082,0.6515000000000001,1,0,0,0,1,0
11,1,8,0,0,0,449,0.42,0.19300701754385965,0.7346938775510204,0.6667000000000001,1,0,0,0,1,0
12,1,8,0,0,0,505,0.42,0.22803508771929823,0.7346938775510204,0.6667000000000001,1,0,0,0,1,0
13,1,8,0,0,0,543,0.4,0.0,0.7755102040816326,0.6969999999999998,1,0,0,0,1,0
14,1,8,0,0,0,579,0.4,0.22803508771929823,0.7551020408163265,0.6818000000000001,1,0,0,0,1,0
15,1,8,0,0,0,577,0.4,0.15786140350877195,0.7551020408163265,0.6818000000000001,1,0,0,0,1,0
16,1,8,0,0,0,513,0.4,0.12283333333333334,0.7551020408163265,0.6818000000000001,1,0,0,0,1,0
17,1,8,0,0,0,505,0.33,0.0,0.7959183673469389,0.6969999999999998,1,0,0,0,1,0
18,1,8,0,0,0,491,0.35,0.12283333333333334,0.7755102040816326,0.6818000000000001,1,0,0,0,1,0
19,1,8,0,0,0,465,0.4,0.15786140350877195,0.7346938775510204,0.6515000000000001,1,0,0,0,1,0
20,1,8,0,0,0,300,0.45,0.0,0.7142857142857143,0.6515000000000001,1,0,0,0,1,0
21,1,8,0,0,0,220,0.51,0.10531929824561403,0.7142857142857143,0.6667000000000001,1,0,0,0,1,0
22,1,8,0,0,0,181,0.58,0.15786140350877195,0.6938775510204082,0.6515000000000001,1,0,0,0,1,0
23,1,8,0,0,0,110,0.61,0.0,0.6734693877551021,0.6364,1,0,0,0,1,0
0,1,8,1,1,0,47,0.65,0.12283333333333334,0.6530612244897959,0.6212,1,0,0,0,1,0
1,1,8,1,1,0,14,0.65,0.10531929824561403,0.6530612244897959,0.6212,1,0,0,0,1,0
2,1,8,1,1,0,9,0.69,0.12283333333333334,0.6326530612244897,0.6061,1,0,0,0,1,0
3,1,8,1,1,0,6,0.69,0.0,0.6326530612244897,0.6061,1,0,0,0,1,0
4,1,8,1,1,0,11,0.69,0.12283333333333334,0.6326530612244897,0.6061,1,0,0,0,1,0
5,1,8,1,1,0,36,0.69,0.12283333333333334,0.6326530612244897,0.6061,1,0,0,0,1,0
6,1,8,1,1,0,159,0.73,0.10531929824561403,0.6122448979591837,0.5909,1,0,0,0,1,0
7,1,8,1,1,0,436,0.65,0.15786140350877195,0.6530612244897959,0.6212,1,0,0,0,1,0
8,1,8,1,1,0,673,0.51,0.10531929824561403,0.7142857142857143,0.6667000000000001,0,1,0,0,1,0
9,1,8,1,1,0,305,0.45,0.0,0.7346938775510204,0.6667000000000001,0,1,0,0,1,0
10,1,8,1,1,0,199,0.4,0.0,0.7551020408163265,0.6818000000000001,0,1,0,0,1,0
11,1,8,1,1,0,245,0.4,0.10531929824561403,0.7551020408163265,0.6818000000000001,1,0,0,0,1,0
12,1,8,1,1,0,276,0.4,0.22803508771929823,0.7755102040816326,0.6969999999999998,1,0,0,0,1,0
13,1,8,1,1,0,254,0.4,0.19300701754385965,0.7755102040816326,0.6969999999999998,1,0,0,0,1,0
14,1,8,1,1,0,248,0.33,0.12283333333333334,0.7959183673469389,0.6969999999999998,1,0,0,0,1,0
15,1,8,1,1,0,274,0.34,0.26318070175438596,0.8163265306122448,0.7273000000000001,1,0,0,0,1,0
16,1,8,1,1,0,464,0.36,0.10531929824561403,0.7959183673469389,0.7121,1,0,0,0,1,0
17,1,8,1,1,0,818,0.36,0.19300701754385965,0.7959183673469389,0.7121,1,0,0,0,1,0
18,1,8,1,1,0,812,0.52,0.3333543859649123,0.7551020408163265,0.6969999999999998,1,0,0,0,1,0
19,1,8,1,1,0,555,0.58,0.19300701754385965,0.7346938775510204,0.6818000000000001,1,0,0,0,1,0
20,1,8,1,1,0,432,0.62,0.26318070175438596,0.7346938775510204,0.6818000000000001,1,0,0,0,1,0
21,1,8,1,1,0,290,0.66,0.22803508771929823,0.7142857142857143,0.6818000000000001,1,0,0,0,1,0
22,1,8,1,1,0,192,0.62,0.3860140350877193,0.7142857142857143,0.6818000000000001,1,0,0,0,1,0
23,1,8,1,1,0,128,0.7,0.26318070175438596,0.6938775510204082,0.6515000000000001,1,0,0,0,1,0
0,1,8,2,1,0,60,0.74,0.26318070175438596,0.6938775510204082,0.6667000000000001,1,0,0,0,1,0
1,1,8,2,1,0,27,0.79,0.29820877192982453,0.6734693877551021,0.6364,1,0,0,0,1,0
2,1,8,2,1,0,11,0.83,0.22803508771929823,0.6734693877551021,0.6364,0,1,0,0,1,0
3,1,8,2,1,0,3,0.83,0.22803508771929823,0.6734693877551021,0.6364,0,1,0,0,1,0
4,1,8,2,1,0,5,0.83,0.22803508771929823,0.6734693877551021,0.6364,0,1,0,0,1,0
5,1,8,2,1,0,36,0.89,0.22803508771929823,0.6734693877551021,0.6364,0,1,0,0,1,0
6,1,8,2,1,0,64,0.83,0.22803508771929823,0.6326530612244897,0.5758,0,0,1,0,1,0
7,1,8,2,1,0,179,0.83,0.10531929824561403,0.6530612244897959,0.6061,0,1,0,0,1,0
8,1,8,2,1,0,618,0.89,0.10531929824561403,0.6530612244897959,0.5909,0,1,0,0,1,0
9,1,8,2,1,0,402,0.74,0.0,0.6938775510204082,0.6667000000000001,0,1,0,0,1,0
10,1,8,2,1,0,208,0.79,0.12283333333333334,0.6938775510204082,0.6667000000000001,1,0,0,0,1,0
11,1,8,2,1,0,196,0.62,0.0,0.7346938775510204,0.6818000000000001,1,0,0,0,1,0
12,1,8,2,1,0,300,0.49,0.15786140350877195,0.7755102040816326,0.7121,1,0,0,0,1,0
13,1,8,2,1,0,286,0.46,0.10531929824561403,0.7959183673469389,0.7273000000000001,1,0,0,0,1,0
14,1,8,2,1,0,255,0.41,0.26318070175438596,0.8163265306122448,0.7424,1,0,0,0,1,0
15,1,8,2,1,0,283,0.46,0.26318070175438596,0.8163265306122448,0.7576,1,0,0,0,1,0
