hour,year,month,weekday,workingday,feriado,count,Nhumidity,Nwindspeed,Ntemp,Ntermic_sens,clima_1,clima_2,clima_3,season_2,season_3,season_4
5,0,11,5,1,0,22,0.44,0.15786140350877195,0.20408163265306123,0.2273,1,0,0,0,0,1
6,0,11,5,1,0,71,0.44,0.10531929824561403,0.20408163265306123,0.2576,1,0,0,0,0,1
7,0,11,5,1,0,216,0.44,0.19300701754385965,0.20408163265306123,0.2273,1,0,0,0,0,1
8,0,11,5,1,0,375,0.44,0.22803508771929823,0.20408163265306123,0.2273,1,0,0,0,0,1
9,0,11,5,1,0,213,0.41,0.22803508771929823,0.2448979591836735,0.2576,1,0,0,0,0,1
10,0,11,5,1,0,115,0.41,0.3333543859649123,0.2448979591836735,0.24239999999999998,1,0,0,0,0,1
11,0,11,5,1,0,140,0.36,0.15786140350877195,0.2857142857142857,0.303,1,0,0,0,0,1
12,0,11,5,1,0,165,0.33,0.0,0.3061224489795918,0.3333,1,0,0,0,0,1
13,0,11,5,1,0,177,0.31,0.26318070175438596,0.32653061224489793,0.3182,1,0,0,0,0,1
14,0,11,5,1,0,154,0.31,0.15786140350877195,0.32653061224489793,0.3333,1,0,0,0,0,1
15,0,11,5,1,0,178,0.29,0.15786140350877195,0.32653061224489793,0.3333,1,0,0,0,0,1
16,0,11,5,1,0,209,0.29,0.15786140350877195,0.32653061224489793,0.3333,1,0,0,0,0,1
17,0,11,5,1,0,378,0.31,0.15786140350877195,0.3061224489795918,0.3333,1,0,0,0,0,1
18,0,11,5,1,0,328,0.36,0.19300701754385965,0.2857142857142857,0.303,1,0,0,0,0,1
19,0,11,5,1,0,190,0.41,0.19300701754385965,0.2653061224489796,0.2727,1,0,0,0,0,1
20,0,11,5,1,0,137,0.48,0.22803508771929823,0.2653061224489796,0.2727,1,0,0,0,0,1
21,0,11,5,1,0,111,0.48,0.19300701754385965,0.2653061224489796,0.2727,1,0,0,0,0,1
22,0,11,5,1,0,97,0.52,0.12283333333333334,0.2448979591836735,0.2727,1,0,0,0,0,1
23,0,11,5,1,0,59,0.6,0.15786140350877195,0.2448979591836735,0.2727,1,0,0,0,0,1
0,0,11,6,0,0,53,0.56,0.22803508771929823,0.2448979591836735,0.2576,1,0,0,0,0,1
1,0,11,6,0,0,35,0.52,0.3508684210526316,0.2448979591836735,0.2273,1,0,0,0,0,1
2,0,11,6,0,0,46,0.56,0.19300701754385965,0.22448979591836735,0.24239999999999998,1,0,0,0,0,1
3,0,11,6,0,0,15,0.48,0.29820877192982453,0.2448979591836735,0.24239999999999998,1,0,0,0,0,1
4,0,11,6,0,0,8,0.48,0.3860140350877193,0.2448979591836735,0.2273,1,0,0,0,0,1
5,0,11,6,0,0,2,0.56,0.29820877192982453,0.22448979591836735,0.2273,1,0,0,0,0,1
6,0,11,6,0,0,12,0.6,0.3860140350877193,0.22448979591836735,0.2121,1,0,0,0,0,1
7,0,11,6,0,0,41,0.6,0.29820877192982453,0.22448979591836735,0.2273,1,0,0,0,0,1
8,0,11,6,0,0,92,0.56,0.29820877192982453,0.2448979591836735,0.24239999999999998,1,0,0,0,0,1
9,0,11,6,0,0,142,0.52,0.3508684210526316,0.2653061224489796,0.2576,1,0,0,0,0,1
10,0,11,6,0,0,200,0.45,0.29820877192982453,0.3061224489795918,0.303,1,0,0,0,0,1
11,0,11,6,0,0,233,0.4,0.0,0.3469387755102041,0.3788,1,0,0,0,0,1
12,0,11,6,0,0,311,0.35,0.3333543859649123,0.38775510204081637,0.40909999999999996,1,0,0,0,0,1
13,0,11,6,0,0,363,0.3,0.3333543859649123,0.4081632653061224,0.4242,1,0,0,0,0,1
14,0,11,6,0,0,349,0.32,0.3508684210526316,0.4081632653061224,0.4242,1,0,0,0,0,1
15,0,11,6,0,0,382,0.41,0.22803508771929823,0.4081632653061224,0.4242,1,0,0,0,0,1
16,0,11,6,0,0,287,0.38,0.3508684210526316,0.4081632653061224,0.4242,1,0,0,0,0,1
17,0,11,6,0,0,232,0.4,0.22803508771929823,0.38775510204081637,0.40909999999999996,1,0,0,0,0,1
18,0,11,6,0,0,208,0.46,0.15786140350877195,0.36734693877551017,0.39390000000000003,1,0,0,0,0,1
19,0,11,6,0,0,182,0.71,0.15786140350877195,0.32653061224489793,0.3333,0,1,0,0,0,1
20,0,11,6,0,0,163,0.57,0.12283333333333334,0.3469387755102041,0.3636,0,1,0,0,0,1
21,0,11,6,0,0,108,0.62,0.22803508771929823,0.3469387755102041,0.3484999999999999,0,1,0,0,0,1
22,0,11,6,0,0,106,0.62,0.19300701754385965,0.36734693877551017,0.39390000000000003,0,1,0,0,0,1
23,0,11,6,0,0,93,0.62,0.26318070175438596,0.36734693877551017,0.39390000000000003,1,0,0,0,0,1
0,0,11,0,0,0,93,0.66,0.19300701754385965,0.36734693877551017,0.39390000000000003,1,0,0,0,0,1
1,0,11,0,0,0,84,0.62,0.29820877192982453,0.38775510204081637,0.40909999999999996,1,0,0,0,0,1
2,0,11,0,0,0,56,0.62,0.3333543859649123,0.38775510204081637,0.40909999999999996,1,0,0,0,0,1
3,0,11,0,0,0,37,0.66,0.3333543859649123,0.38775510204081637,0.40909999999999996,0,1,0,0,0,1
4,0,11,0,0,0,12,0.71,0.3333543859649123,0.38775510204081637,0.40909999999999996,0,1,0,0,0,1
5,0,11,0,0,0,4,0.67,0.3333543859649123,0.4081632653061224,0.4242,0,1,0,0,0,1
6,0,11,0,0,0,9,0.67,0.29820877192982453,0.4081632653061224,0.4242,0,1,0,0,0,1
7,0,11,0,0,0,23,0.67,0.26318070175438596,0.4081632653061224,0.4242,1,0,0,0,0,1
8,0,11,0,0,0,65,0.71,0.3333543859649123,0.4081632653061224,0.4242,0,1,0,0,0,1
9,0,11,0,0,0,138,0.72,0.19300701754385965,0.42857142857142855,0.43939999999999996,1,0,0,0,0,1
10,0,11,0,0,0,229,0.72,0.12283333333333334,0.42857142857142855,0.43939999999999996,0,1,0,0,0,1
11,0,11,0,0,0,286,0.63,0.12283333333333334,0.4897959183673469,0.48479999999999995,0,1,0,0,0,1
12,0,11,0,0,0,304,0.63,0.15786140350877195,0.4897959183673469,0.48479999999999995,0,1,0,0,0,1
13,0,11,0,0,0,369,0.6,0.22803508771929823,0.5306122448979592,0.5152,0,1,0,0,0,1
14,0,11,0,0,0,363,0.63,0.29820877192982453,0.5102040816326531,0.5,1,0,0,0,0,1
15,0,11,0,0,0,351,0.68,0.22803508771929823,0.5102040816326531,0.5,0,1,0,0,0,1
16,0,11,0,0,0,306,0.63,0.15786140350877195,0.5102040816326531,0.5,0,1,0,0,0,1
17,0,11,0,0,0,203,0.63,0.22803508771929823,0.5102040816326531,0.5,0,1,0,0,0,1
18,0,11,0,0,0,145,0.64,0.22803508771929823,0.5306122448979592,0.5152,0,1,0,0,0,1
19,0,11,0,0,0,157,0.72,0.12283333333333334,0.4897959183673469,0.48479999999999995,0,1,0,0,0,1
20,0,11,0,0,0,113,0.68,0.12283333333333334,0.5102040816326531,0.5,0,1,0,0,0,1
21,0,11,0,0,0,105,0.77,0.10531929824561403,0.4693877551020408,0.4697,0,1,0,0,0,1
22,0,11,0,0,0,40,0.88,0.10531929824561403,0.4489795918367347,0.4545,0,0,1,0,0,1
23,0,11,0,0,0,28,0.88,0.10531929824561403,0.4489795918367347,0.4545,0,0,1,0,0,1
0,0,11,1,1,0,17,0.94,0.0,0.4489795918367347,0.4545,0,1,0,0,0,1
1,0,11,1,1,0,12,0.94,0.22803508771929823,0.4489795918367347,0.4545,0,0,1,0,0,1
2,0,11,1,1,0,3,1.0,0.22803508771929823,0.42857142857142855,0.43939999999999996,0,0,1,0,0,1
3,0,11,1,1,0,4,1.0,0.15786140350877195,0.42857142857142855,0.43939999999999996,0,0,1,0,0,1
4,0,11,1,1,0,5,1.0,0.15786140350877195,0.42857142857142855,0.43939999999999996,0,0,1,0,0,1
5,0,11,1,1,0,20,1.0,0.0,0.42857142857142855,0.43939999999999996,0,1,0,0,0,1
6,0,11,1,1,0,76,1.0,0.0,0.4081632653061224,0.4242,0,1,0,0,0,1
7,0,11,1,1,0,246,0.94,0.19300701754385965,0.4489795918367347,0.4545,0,1,0,0,0,1
8,0,11,1,1,0,391,0.94,0.0,0.4489795918367347,0.4545,0,1,0,0,0,1
9,0,11,1,1,0,237,0.94,0.12283333333333334,0.4693877551020408,0.4697,0,1,0,0,0,1
10,0,11,1,1,0,135,0.83,0.0,0.5102040816326531,0.5,0,1,0,0,0,1
11,0,11,1,1,0,128,0.83,0.12283333333333334,0.5102040816326531,0.5,0,1,0,0,0,1
12,0,11,1,1,0,162,0.77,0.15786140350877195,0.4897959183673469,0.48479999999999995,0,1,0,0,0,1
13,0,11,1,1,0,134,0.77,0.15786140350877195,0.4897959183673469,0.48479999999999995,0,1,0,0,0,1
14,0,11,1,1,0,135,0.82,0.22803508771929823,0.4693877551020408,0.4697,0,1,0,0,0,1
15,0,11,1,1,0,108,0.94,0.26318070175438596,0.42857142857142855,0.43939999999999996,0,0,1,0,0,1
16,0,11,1,1,0,108,0.94,0.26318070175438596,0.42857142857142855,0.43939999999999996,0,0,1,0,0,1
17,0,11,1,1,0,210,0.94,0.3508684210526316,0.4081632653061224,0.4242,0,0,1,0,0,1
18,0,11,1,1,0,192,0.88,0.22803508771929823,0.4081632653061224,0.4242,0,0,1,0,0,1
19,0,11,1,1,0,137,0.94,0.22803508771929823,0.38775510204081637,0.40909999999999996,0,0,1,0,0,1
20,0,11,1,1,0,80,0.87,0.26318070175438596,0.38775510204081637,0.40909999999999996,0,0,1,0,0,1
21,0,11,1,1,0,114,0.87,0.19300701754385965,0.38775510204081637,0.40909999999999996,0,0,1,0,0,1
22,0,11,1,1,0,78,0.87,0.15786140350877195,0.38775510204081637,0.40909999999999996,0,0,1,0,0,1
23,0,11,1,1,0,33,0.87,0.19300701754385965,0.38775510204081637,0.40909999999999996,0,0,1,0,0,1
0,0,11,2,1,0,14,0.94,0.12283333333333334,0.36734693877551017,0.39390000000000003,0,0,1,0,0,1
1,0,11,2,1,0,6,0.94,0.15786140350877195,0.38775510204081637,0.40909999999999996,0,0,1,0,0,1
2,0,11,2,1,0,6,1.0,0.12283333333333334,0.36734693877551017,0.39390000000000003,0,0,1,0,0,1
3,0,11,2,1,0,3,1.0,0.12283333333333334,0.36734693877551017,0.39390000000000003,0,0,1,0,0,1
4,0,11,2,1,0,7,0.94,0.19300701754385965,0.36734693877551017,0.39390000000000003,0,0,1,0,0,1
5,0,11,2,1,0,18,0.94,0.19300701754385965,0.36734693877551017,0.39390000000000003,0,0,1,0,0,1
6,0,11,2,1,0,64,0.94,0.12283333333333334,0.36734693877551017,0.39390000000000003,0,1,0,0,0,1
7,0,11,2,1,0,121,0.94,0.26318070175438596,0.36734693877551017,0.39390000000000003,0,0,1,0,0,1
8,0,11,2,1,0,190,0.94,0.26318070175438596,0.36734693877551017,0.39390000000000003,0,0,1,0,0,1
9,0,11,2,1,0,149,0.94,0.0,0.38775510204081637,0.40909999999999996,0,0,1,0,0,1
10,0,11,2,1,0,52,0.94,0.0,0.38775510204081637,0.40909999999999996,0,0,1,0,0,1
11,0,11,2,1,0,32,0.94,0.15786140350877195,0.38775510204081637,0.40909999999999996,0,0,1,0,0,1
12,0,11,2,1,0,21,1.0,0.10531929824561403,0.38775510204081637,0.40909999999999996,0,0,1,0,0,1
13,0,11,2,1,0,26,1.0,0.10531929824561403,0.4081632653061224,0.4242,0,0,1,0,0,1
14,0,11,2,1,0,35,1.0,0.10531929824561403,0.4081632653061224,0.4242,0,0,1,0,0,1
15,0,11,2,1,0,34,0.94,0.0,0.42857142857142855,0.43939999999999996,0,0,1,0,0,1
16,0,11,2,1,0,62,0.94,0.0,0.42857142857142855,0.43939999999999996,0,0,1,0,0,1
17,0,11,2,1,0,165,1.0,0.10531929824561403,0.42857142857142855,0.43939999999999996,0,0,1,0,0,1
18,0,11,2,1,0,148,1.0,0.0,0.42857142857142855,0.43939999999999996,0,0,1,0,0,1
19,0,11,2,1,0,111,0.94,0.12283333333333334,0.4489795918367347,0.4545,0,0,1,0,0,1
20,0,11,2,1,0,127,1.0,0.26318070175438596,0.4489795918367347,0.4545,0,1,0,0,0,1
21,0,11,2,1,0,90,1.0,0.29820877192982453,0.4489795918367347,0.4545,0,1,0,0,0,1
22,0,11,2,1,0,87,0.94,0.22803508771929823,0.4897959183673469,0.48479999999999995,0,1,0,0,0,1
23,0,11,2,1,0,39,0.94,0.29820877192982453,0.4693877551020408,0.4697,0,1,0,0,0,1
0,0,11,3,1,0,16,0.94,0.29820877192982453,0.4693877551020408,0.4697,0,1,0,0,0,1
1,0,11,3,1,0,8,0.94,0.3508684210526316,0.4693877551020408,0.4697,0,1,0,0,0,1
2,0,11,3,1,0,6,0.94,0.42104210526315794,0.4897959183673469,0.48479999999999995,0,0,1,0,0,1
3,0,11,3,1,0,3,0.94,0.42104210526315794,0.4897959183673469,0.48479999999999995,0,0,1,0,0,1
4,0,11,3,1,0,5,0.88,0.42104210526315794,0.5102040816326531,0.5,0,0,1,0,0,1
5,0,11,3,1,0,17,0.94,0.22803508771929823,0.4489795918367347,0.4545,0,1,0,0,0,1
6,0,11,3,1,0,69,1.0,0.0,0.42857142857142855,0.43939999999999996,0,1,0,0,0,1
7,0,11,3,1,0,156,1.0,0.10531929824561403,0.4489795918367347,0.4545,0,1,0,0,0,1
8,0,11,3,1,0,323,0.94,0.12283333333333334,0.4693877551020408,0.4697,0,1,0,0,0,1
9,0,11,3,1,0,167,0.94,0.22803508771929823,0.5102040816326531,0.5,0,1,0,0,0,1
10,0,11,3,1,0,76,0.94,0.22803508771929823,0.5102040816326531,0.5,0,1,0,0,0,1
11,0,11,3,1,0,116,0.72,0.4912157894736842,0.4897959183673469,0.48479999999999995,0,1,0,0,0,1
12,0,11,3,1,0,160,0.55,0.4912157894736842,0.4693877551020408,0.4697,1,0,0,0,0,1
13,0,11,3,1,0,174,0.54,0.5789035087719299,0.42857142857142855,0.43939999999999996,0,1,0,0,0,1
14,0,11,3,1,0,213,0.54,0.5438754385964912,0.4081632653061224,0.4242,1,0,0,0,0,1
15,0,11,3,1,0,207,0.54,0.5263614035087719,0.4081632653061224,0.4242,0,1,0,0,0,1
16,0,11,3,1,0,173,0.62,0.5438754385964912,0.38775510204081637,0.40909999999999996,0,1,0,0,0,1
17,0,11,3,1,0,163,0.71,0.45618771929824564,0.36734693877551017,0.39390000000000003,0,0,1,0,0,1
18,0,11,3,1,0,145,0.58,0.6140491228070175,0.38775510204081637,0.40909999999999996,0,1,0,0,0,1
19,0,11,3,1,0,122,0.58,0.45618771929824564,0.36734693877551017,0.39390000000000003,1,0,0,0,0,1
20,0,11,3,1,0,68,0.62,0.45618771929824564,0.3469387755102041,0.3333,1,0,0,0,0,1
21,0,11,3,1,0,66,0.57,0.5438754385964912,0.3469387755102041,0.3182,1,0,0,0,0,1
22,0,11,3,1,0,62,0.61,0.5263614035087719,0.32653061224489793,0.303,1,0,0,0,0,1
23,0,11,3,1,0,51,0.61,0.42104210526315794,0.32653061224489793,0.303,1,0,0,0,0,1
0,0,11,4,0,1,23,0.57,0.26318070175438596,0.3061224489795918,0.303,1,0,0,0,0,1
1,0,11,4,0,1,24,0.57,0.4912157894736842,0.3061224489795918,0.2879,1,0,0,0,0,1
2,0,11,4,0,1,22,0.61,0.3333543859649123,0.2857142857142857,0.2879,1,0,0,0,0,1
3,0,11,4,0,1,5,0.65,0.15786140350877195,0.2653061224489796,0.2879,1,0,0,0,0,1
4,0,11,4,0,1,2,0.61,0.10531929824561403,0.2857142857142857,0.3182,1,0,0,0,0,1
5,0,11,4,0,1,11,0.61,0.12283333333333334,0.2857142857142857,0.3182,1,0,0,0,0,1
6,0,11,4,0,1,6,0.61,0.10531929824561403,0.2857142857142857,0.3182,1,0,0,0,0,1
7,0,11,4,0,1,40,0.75,0.12283333333333334,0.2448979591836735,0.2727,1,0,0,0,0,1
8,0,11,4,0,1,46,0.65,0.10531929824561403,0.2857142857142857,0.3182,1,0,0,0,0,1
9,0,11,4,0,1,81,0.61,0.0,0.32653061224489793,0.3484999999999999,1,0,0,0,0,1
10,0,11,4,0,1,98,0.57,0.0,0.3469387755102041,0.3788,1,0,0,0,0,1
11,0,11,4,0,1,142,0.41,0.3508684210526316,0.4081632653061224,0.4242,1,0,0,0,0,1
12,0,11,4,0,1,150,0.36,0.26318070175438596,0.4489795918367347,0.4545,1,0,0,0,0,1
13,0,11,4,0,1,175,0.33,0.26318070175438596,0.4693877551020408,0.4697,1,0,0,0,0,1
14,0,11,4,0,1,168,0.31,0.3508684210526316,0.4897959183673469,0.48479999999999995,1,0,0,0,0,1
15,0,11,4,0,1,149,0.31,0.29820877192982453,0.4897959183673469,0.48479999999999995,1,0,0,0,0,1
16,0,11,4,0,1,114,0.34,0.3333543859649123,0.4897959183673469,0.48479999999999995,1,0,0,0,0,1
17,0,11,4,0,1,74,0.33,0.12283333333333334,0.4693877551020408,0.4697,1,0,0,0,0,1
18,0,11,4,0,1,37,0.5,0.10531929824561403,0.4081632653061224,0.4242,1,0,0,0,0,1
19,0,11,4,0,1,28,0.54,0.12283333333333334,0.38775510204081637,0.40909999999999996,1,0,0,0,0,1
20,0,11,4,0,1,31,0.76,0.19300701754385965,0.3469387755102041,0.3484999999999999,1,0,0,0,0,1
21,0,11,4,0,1,26,0.71,0.19300701754385965,0.3469387755102041,0.3484999999999999,1,0,0,0,0,1
22,0,11,4,0,1,22,0.71,0.19300701754385965,0.3469387755102041,0.3484999999999999,1,0,0,0,0,1
23,0,11,4,0,1,21,0.76,0.12283333333333334,0.32653061224489793,0.3484999999999999,1,0,0,0,0,1
0,0,11,5,1,0,29,0.76,0.19300701754385965,0.32653061224489793,0.3333,1,0,0,0,0,1
1,0,11,5,1,0,14,0.76,0.0,0.32653061224489793,0.3636,1,0,0,0,0,1
2,0,11,5,1,0,10,0.81,0.12283333333333334,0.2653061224489796,0.2879,1,0,0,0,0,1
3,0,11,5,1,0,2,0.75,0.12283333333333334,0.2653061224489796,0.2879,1,0,0,0,0,1
4,0,11,5,1,0,7,0.75,0.12283333333333334,0.2857142857142857,0.3182,1,0,0,0,0,1
5,0,11,5,1,0,5,0.75,0.0,0.2653061224489796,0.3182,1,0,0,0,0,1
6,0,11,5,1,0,13,0.81,0.12283333333333334,0.2448979591836735,0.2727,1,0,0,0,0,1
7,0,11,5,1,0,35,0.81,0.0,0.2448979591836735,0.303,1,0,0,0,0,1
8,0,11,5,1,0,74,0.81,0.15786140350877195,0.2448979591836735,0.2727,1,0,0,0,0,1
9,0,11,5,1,0,95,0.76,0.0,0.3061224489795918,0.3484999999999999,1,0,0,0,0,1
10,0,11,5,1,0,142,0.71,0.19300701754385965,0.3469387755102041,0.3484999999999999,1,0,0,0,0,1
11,0,11,5,1,0,226,0.66,0.12283333333333334,0.38775510204081637,0.40909999999999996,1,0,0,0,0,1
12,0,11,5,1,0,272,0.51,0.12283333333333334,0.4489795918367347,0.4545,1,0,0,0,0,1
13,0,11,5,1,0,283,0.45,0.26318070175438596,0.4897959183673469,0.48479999999999995,1,0,0,0,0,1
14,0,11,5,1,0,272,0.39,0.26318070175438596,0.5102040816326531,0.5,1,0,0,0,0,1
15,0,11,5,1,0,310,0.36,0.22803508771929823,0.5102040816326531,0.5,1,0,0,0,0,1
16,0,11,5,1,0,261,0.39,0.19300701754385965,0.4897959183673469,0.48479999999999995,1,0,0,0,0,1
17,0,11,5,1,0,184,0.34,0.12283333333333334,0.4897959183673469,0.48479999999999995,1,0,0,0,0,1
18,0,11,5,1,0,153,0.44,0.10531929824561403,0.4489795918367347,0.4545,1,0,0,0,0,1
19,0,11,5,1,0,134,0.67,0.0,0.4081632653061224,0.4242,1,0,0,0,0,1
20,0,11,5,1,0,95,0.58,0.10531929824561403,0.38775510204081637,0.40909999999999996,1,0,0,0,0,1
21,0,11,5,1,0,85,0.71,0.0,0.3469387755102041,0.3788,1,0,0,0,0,1
22,0,11,5,1,0,58,0.71,0.10531929824561403,0.32653061224489793,0.3484999999999999,1,0,0,0,0,1
23,0,11,5,1,0,33,0.76,0.12283333333333334,0.32653061224489793,0.3484999999999999,1,0,0,0,0,1
0,0,11,6,0,0,47,0.76,0.12283333333333334,0.32653061224489793,0.3484999999999999,1,0,0,0,0,1
1,0,11,6,0,0,29,0.76,0.10531929824561403,0.3061224489795918,0.3333,1,0,0,0,0,1
2,0,11,6,0,0,23,0.81,0.12283333333333334,0.2857142857142857,0.3182,1,0,0,0,0,1
3,0,11,6,0,0,17,0.81,0.0,0.2857142857142857,0.3333,1,0,0,0,0,1
4,0,11,6,0,0,4,0.81,0.0,0.2857142857142857,0.3333,1,0,0,0,0,1
5,0,11,6,0,0,3,0.75,0.12283333333333334,0.2857142857142857,0.3182,1,0,0,0,0,1
6,0,11,6,0,0,10,0.75,0.10531929824561403,0.2857142857142857,0.3182,0,1,0,0,0,1
7,0,11,6,0,0,17,0.87,0.12283333333333334,0.2448979591836735,0.2727,1,0,0,0,0,1
8,0,11,6,0,0,60,0.76,0.10531929824561403,0.3061224489795918,0.3333,1,0,0,0,0,1
9,0,11,6,0,0,83,0.76,0.10531929824561403,0.32653061224489793,0.3484999999999999,1,0,0,0,0,1
10,0,11,6,0,0,141,0.81,0.0,0.3469387755102041,0.3788,1,0,0,0,0,1
11,0,11,6,0,0,230,0.62,0.12283333333333334,0.38775510204081637,0.40909999999999996,1,0,0,0,0,1
12,0,11,6,0,0,309,0.51,0.0,0.42857142857142855,0.43939999999999996,1,0,0,0,0,1
13,0,11,6,0,0,325,0.44,0.0,0.4693877551020408,0.4697,1,0,0,0,0,1
14,0,11,6,0,0,299,0.48,0.15786140350877195,0.4693877551020408,0.4697,0,1,0,0,0,1
15,0,11,6,0,0,314,0.42,0.12283333333333334,0.4897959183673469,0.48479999999999995,0,1,0,0,0,1
16,0,11,6,0,0,275,0.47,0.15786140350877195,0.4489795918367347,0.4545,0,1,0,0,0,1
17,0,11,6,0,0,184,0.47,0.15786140350877195,0.4489795918367347,0.4545,0,1,0,0,0,1
18,0,11,6,0,0,185,0.62,0.19300701754385965,0.4081632653061224,0.4242,0,1,0,0,0,1
19,0,11,6,0,0,146,0.71,0.10531929824561403,0.38775510204081637,0.40909999999999996,0,1,0,0,0,1
20,0,11,6,0,0,141,0.58,0.0,0.4081632653061224,0.4242,0,1,0,0,0,1
21,0,11,6,0,0,92,0.82,0.0,0.36734693877551017,0.39390000000000003,0,1,0,0,0,1
22,0,11,6,0,0,65,0.76,0.0,0.36734693877551017,0.39390000000000003,0,1,0,0,0,1
23,0,11,6,0,0,69,0.81,0.0,0.3469387755102041,0.3788,1,0,0,0,0,1
0,0,11,0,0,0,46,0.81,0.0,0.3469387755102041,0.3788,1,0,0,0,0,1
1,0,11,0,0,0,44,0.81,0.0,0.3469387755102041,0.3788,1,0,0,0,0,1
2,0,11,0,0,0,31,0.81,0.0,0.32653061224489793,0.3636,1,0,0,0,0,1
3,0,11,0,0,0,17,0.87,0.0,0.32653061224489793,0.3636,1,0,0,0,0,1
4,0,11,0,0,0,4,0.87,0.12283333333333334,0.32653061224489793,0.3484999999999999,1,0,0,0,0,1
5,0,11,0,0,0,5,0.87,0.22803508771929823,0.3469387755102041,0.3484999999999999,1,0,0,0,0,1
6,0,11,0,0,0,9,0.82,0.19300701754385965,0.36734693877551017,0.39390000000000003,1,0,0,0,0,1
7,0,11,0,0,0,23,0.87,0.26318070175438596,0.36734693877551017,0.39390000000000003,1,0,0,0,0,1
8,0,11,0,0,0,42,0.82,0.3508684210526316,0.38775510204081637,0.40909999999999996,1,0,0,0,0,1
9,0,11,0,0,0,111,0.72,0.3333543859649123,0.4489795918367347,0.4545,1,0,0,0,0,1
10,0,11,0,0,0,189,0.72,0.3333543859649123,0.4489795918367347,0.4545,1,0,0,0,0,1
11,0,11,0,0,0,240,0.63,0.42104210526315794,0.4897959183673469,0.48479999999999995,1,0,0,0,0,1
12,0,11,0,0,0,256,0.56,0.3333543859649123,0.5306122448979592,0.5152,1,0,0,0,0,1
13,0,11,0,0,0,313,0.6,0.22803508771929823,0.5306122448979592,0.5152,1,0,0,0,0,1
14,0,11,0,0,0,313,0.43,0.5438754385964912,0.6122448979591837,0.6212,1,0,0,0,0,1
15,0,11,0,0,0,317,0.43,0.3333543859649123,0.6122448979591837,0.6212,1,0,0,0,0,1
16,0,11,0,0,0,323,0.52,0.29820877192982453,0.5510204081632654,0.5303,1,0,0,0,0,1
17,0,11,0,0,0,204,0.56,0.22803508771929823,0.5306122448979592,0.5152,1,0,0,0,0,1
18,0,11,0,0,0,155,0.63,0.19300701754385965,0.4897959183673469,0.48479999999999995,1,0,0,0,0,1
19,0,11,0,0,0,139,0.67,0.26318070175438596,0.4693877551020408,0.4697,1,0,0,0,0,1
20,0,11,0,0,0,104,0.63,0.29820877192982453,0.4897959183673469,0.48479999999999995,1,0,0,0,0,1
21,0,11,0,0,0,88,0.67,0.3333543859649123,0.4693877551020408,0.4697,1,0,0,0,0,1
22,0,11,0,0,0,66,0.72,0.29820877192982453,0.4693877551020408,0.4697,1,0,0,0,0,1
23,0,11,0,0,0,32,0.72,0.29820877192982453,0.4693877551020408,0.4697,1,0,0,0,0,1
0,0,11,1,1,0,16,0.77,0.3333543859649123,0.4489795918367347,0.4545,1,0,0,0,0,1
1,0,11,1,1,0,13,0.77,0.3508684210526316,0.4489795918367347,0.4545,1,0,0,0,0,1
3,0,11,1,1,0,5,0.88,0.26318070175438596,0.42857142857142855,0.43939999999999996,1,0,0,0,0,1
4,0,11,1,1,0,4,0.82,0.10531929824561403,0.42857142857142855,0.43939999999999996,1,0,0,0,0,1
5,0,11,1,1,0,34,0.87,0.0,0.38775510204081637,0.40909999999999996,1,0,0,0,0,1
6,0,11,1,1,0,104,0.82,0.10531929824561403,0.4081632653061224,0.4242,1,0,0,0,0,1
7,0,11,1,1,0,277,0.88,0.0,0.4081632653061224,0.4242,1,0,0,0,0,1
8,0,11,1,1,0,407,0.94,0.0,0.4081632653061224,0.4242,0,1,0,0,0,1
9,0,11,1,1,0,208,0.88,0.26318070175438596,0.42857142857142855,0.43939999999999996,0,1,0,0,0,1
10,0,11,1,1,0,107,0.77,0.15786140350877195,0.4693877551020408,0.4697,0,1,0,0,0,1
11,0,11,1,1,0,118,0.68,0.12283333333333334,0.5102040816326531,0.5,0,1,0,0,0,1
12,0,11,1,1,0,178,0.6,0.12283333333333334,0.5510204081632654,0.5303,1,0,0,0,0,1
13,0,11,1,1,0,162,0.56,0.0,0.5714285714285714,0.5455,0,1,0,0,0,1
14,0,11,1,1,0,143,0.56,0.0,0.5918367346938775,0.6212,1,0,0,0,0,1
15,0,11,1,1,0,150,0.6,0.19300701754385965,0.5714285714285714,0.5455,1,0,0,0,0,1
16,0,11,1,1,0,264,0.6,0.22803508771929823,0.5510204081632654,0.5303,1,0,0,0,0,1
17,0,11,1,1,0,468,0.56,0.22803508771929823,0.5714285714285714,0.5455,1,0,0,0,0,1
18,0,11,1,1,0,416,0.64,0.26318070175438596,0.5510204081632654,0.5303,1,0,0,0,0,1
19,0,11,1,1,0,264,0.73,0.26318070175438596,0.5306122448979592,0.5152,1,0,0,0,0,1
20,0,11,1,1,0,218,0.73,0.29820877192982453,0.5306122448979592,0.5152,0,1,0,0,0,1
21,0,11,1,1,0,156,0.77,0.26318070175438596,0.5306122448979592,0.5152,0,1,0,0,0,1
22,0,11,1,1,0,109,0.83,0.12283333333333334,0.5102040816326531,0.5,0,1,0,0,0,1
23,0,11,1,1,0,46,0.83,0.15786140350877195,0.5102040816326531,0.5,0,1,0,0,0,1
0,0,11,2,1,0,22,0.83,0.0,0.5102040816326531,0.5,1,0,0,0,0,1
